post_id,user_id,time_id,brand_id,language_id,sentiment_id,sentiment_score,likes_count,shares_count,comments_count,impressions,engagement_rate,buzz_change_rate,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth
q4vycvxc7j5d,user_dbfi1i11,7357,3401,8,11,0.1773,4955,712,763,9120,0.70504,60.5,0.1773,0.0094,-0.0515,0.2649
hrq8xmk5iebf,user_p4x83j3x,7358,3756,5,3,-0.598,1284,1936,262,59473,0.05854,-93.6,-0.598,0.4394,0.0077,-0.052
fs72byco9olr,user_pc08ww4m,7359,2952,4,6,-0.748,377,1246,782,85396,0.02816,-94.0,-0.748,0.3217,-0.1486,-0.0148
4kp68yxsgez2,user_steehgzi,7360,3757,1,9,0.332,19,108,622,60044,0.01247,25.7,0.332,0.3181,-0.2143,0.2715
v0qmx443qtea,user_2rq1r3qf,7361,2,4,1,0.5804,3207,117,642,55022,0.07208,-49.0,0.5804,0.9637,0.2893,0.2439
fp89q1ickn9w,user_xua7xwfu,7362,2522,7,2,-0.5917,4740,1933,955,34902,0.21855,-45.2,-0.5917,0.9146,0.1239,0.2327
hqf1uy3y537m,user_tq76gve1,7363,1265,8,13,-0.0014,4738,404,186,75055,0.07098,-31.7,-0.0014,0.1653,0.3718,-0.0105
tnrc3sg2ta7v,user_k1crb3ft,7364,2304,5,4,-0.974,2939,642,725,86755,0.04963,-46.1,-0.974,0.3087,0.1447,0.0951
tcg1x8df8v0e,user_08obhqqc,7365,647,3,6,-0.3698,421,1839,14,28936,0.07858,90.3,-0.3698,0.5168,0.4695,0.2055
jwt0mm19i6sv,user_ckv385nr,7366,2468,3,9,0.5087,3242,944,153,85538,0.05072,66.6,0.5087,0.2658,-0.5753,0.2218
yd1ii23zubia,user_tr60lbt5,7367,529,6,10,0.0439,3282,1477,832,13321,0.41971,-62.4,0.0439,0.6275,-0.4927,0.2239
7c8l1cn895qn,user_xu6cb0gu,7368,1537,4,8,0.3792,437,1310,180,7652,0.25182,31.5,0.3792,0.9288,-0.1903,-0.2421
8mv76ogf504z,user_5lyf3trl,7369,35,1,5,0.8067,4146,1446,193,10210,0.5666,49.0,0.8067,0.6611,-0.4967,-0.4859
gnry8jg32t0i,user_otjct46x,7370,2975,4,6,-0.6712,1349,1326,495,19858,0.15963,-31.4,-0.6712,0.4472,-0.8286,-0.0697
fpcy96rliufs,user_ha0nbycd,7371,3347,1,14,-0.1715,3151,1512,51,1358,3.47128,38.7,-0.1715,0.2037,0.1276,-0.0561
9zz4f5qxtram,user_f9sp6l6w,7372,265,8,2,-0.6039,3045,1480,228,72514,0.06554,-35.7,-0.6039,0.7156,-0.4619,0.2638
7uv6enfxwgc9,user_zm66291q,7373,2209,1,13,0.1807,4110,391,827,97228,0.05479,64.2,0.1807,0.3921,-0.434,-0.476
xgbbt5i5waj7,user_w09as0j5,7374,665,10,8,0.5058,4841,123,327,32641,0.16209,69.3,0.5058,0.1318,-0.4733,0.2012
tox0jtf2doax,user_3cp9v5hy,7375,2839,7,10,0.0561,2175,276,40,51852,0.04804,-96.2,0.0561,0.9143,0.565,-0.4237
7nrf6ck62w31,user_f7wf8qvg,7376,1175,10,3,-0.2451,3378,1630,555,5919,0.93985,70.9,-0.2451,0.2817,-0.1339,0.127
t04b86p83ojw,user_z3jqnzrn,7377,3515,4,1,0.3357,3393,39,667,25032,0.16375,-41.5,0.3357,0.2553,0.7304,0.1235
bvski9hi4sfs,user_06xnxvhm,7378,3758,6,15,0.1017,2448,1867,703,48292,0.1039,91.5,0.1017,0.9677,0.2197,0.0837
hxm86n051aib,user_nzkf0gnw,7379,2126,2,10,-0.0653,938,650,855,40147,0.06085,-84.1,-0.0653,0.0443,-0.8405,-0.3255
0zvuezi1eeq7,user_yjx2liky,7380,3759,9,7,0.8738,3059,1912,457,35544,0.15271,-84.0,0.8738,0.0171,-0.1162,-0.3699
rtwvyr38okpy,user_5q439k2i,7381,1145,3,12,-0.7235,2185,1949,964,46345,0.11,-69.7,-0.7235,0.3622,0.9457,0.3661
mtib4j869pwo,user_snmaxfm1,7382,3760,6,11,-0.048,2240,1978,387,12926,0.35625,2.6,-0.048,0.9784,0.7201,-0.4485
hvomvsa85xyd,user_xjcuequ7,7383,2370,2,2,-0.8342,4982,99,15,50817,0.10028,-54.5,-0.8342,0.6284,0.8142,-0.1721
cn4nslnqv8vl,user_5rw53sq6,7384,3455,10,12,-0.7783,1956,135,379,19381,0.12744,89.2,-0.7783,0.4805,-0.0823,-0.4761
x4klfjmcjj5w,user_nuystj3r,7385,1576,9,1,0.8456,1558,1528,995,6105,0.66846,85.2,0.8456,0.5722,-0.1073,-0.0358
1jrjgmjpllz5,user_fajlkrg3,7386,1294,6,6,-0.8503,4493,1823,694,66451,0.10549,51.8,-0.8503,0.3036,-0.3065,0.306
qtne6lmxjj0h,user_tkoepasg,7387,435,7,8,0.3817,4316,1634,685,89533,0.0741,-37.8,0.3817,0.6789,-0.6975,0.4225
xxrcplzfs0yd,user_dlaudmqc,7388,3761,8,13,-0.0898,143,65,918,25301,0.0445,-20.7,-0.0898,0.3086,0.342,-0.4396
09uj5jregm0g,user_5u7znjh3,7389,222,7,12,-0.6313,1113,680,880,39255,0.06809,78.6,-0.6313,0.2727,-0.0182,-0.2322
iimiknksqgc6,user_sdtxhrjw,7390,24,8,7,0.7519,3061,819,643,67793,0.06671,43.1,0.7519,0.5617,-0.0067,-0.4545
49rcyav1oxfr,user_56325q63,7391,2496,9,8,0.5645,1696,566,899,34754,0.09095,66.2,0.5645,0.5692,0.2541,0.4588
g3jeosz7ozgp,user_yfko2xyp,7392,3300,7,8,0.5052,3374,126,729,28369,0.14907,-78.6,0.5052,0.914,-0.3996,0.3009
v2du41xbl90c,user_1frzptdj,7393,2903,5,2,-0.7745,485,103,623,97669,0.01239,-97.4,-0.7745,0.8272,-0.8837,0.2043
p3gzpqss8o56,user_llh2nxrm,7394,3556,9,5,0.2185,348,1701,523,50418,0.05101,-23.1,0.2185,0.9553,-0.9238,-0.4696
5sff9q7xf8u3,user_03st0uyf,7395,3021,2,9,0.722,1120,1296,890,95750,0.03452,-91.1,0.722,0.0858,0.4496,0.2462
91mrsr9jeiom,user_7qfg2zvg,7396,3762,8,3,-0.5359,4824,237,12,33780,0.15017,17.1,-0.5359,0.3576,-0.9324,-0.2426
5cwfge6v5hu7,user_jnoevirz,7397,1599,4,5,0.9537,1900,1083,38,71089,0.04249,79.8,0.9537,0.8091,0.2312,0.3238
ud2zh7e6infw,user_jqedr5yo,7398,1229,2,4,-0.2079,824,625,979,49512,0.04903,29.5,-0.2079,0.737,-0.0207,-0.2917
6gttvep7phk6,user_16qw966n,7399,3408,7,7,0.6395,2418,1592,510,45658,0.09899,-11.8,0.6395,0.9934,0.3763,-0.3108
0pnt87yq9v78,user_crds4ry6,7400,2448,7,7,0.4128,4654,209,800,52311,0.10825,-74.7,0.4128,0.7519,-0.9934,-0.1229
8sw6hyt1ktxn,user_e0mnncgh,7401,924,1,3,-0.8367,4674,1784,278,71033,0.09482,5.0,-0.8367,0.8236,0.7469,0.3437
efjtn0x1rdj5,user_pohh8d58,7402,2472,10,8,0.7354,3251,1604,824,80999,0.07011,-9.7,0.7354,0.5131,0.3228,0.2479
wbouarawewn4,user_5jgxm2om,7403,3763,3,5,0.4156,439,1384,762,85048,0.03039,-55.1,0.4156,0.0858,0.5856,0.251
c8h2lv6h2jte,user_685anwis,7404,3190,2,15,0.1259,1215,1046,84,99390,0.02359,-78.6,0.1259,0.3104,0.8577,0.4649
vmvgqju8dv7a,user_eotq8m87,7405,2771,8,15,-0.0668,2340,939,558,35553,0.10792,-50.2,-0.0668,0.9172,-0.1103,-0.4206
1c2ltxh0woho,user_r4ge781u,7406,1921,9,10,0.0913,1586,509,410,31981,0.07832,11.7,0.0913,0.0326,0.3635,0.0843
hfmg650k22nv,user_qg9q8dud,7407,2452,3,3,-0.3957,4936,727,272,25763,0.23036,-47.5,-0.3957,0.7396,-0.6312,0.1354
7f1ppq6e11b0,user_7vcsl7p1,7408,3764,1,4,-0.4287,2362,1484,449,47261,0.09087,74.3,-0.4287,0.1623,-0.7344,-0.3092
l44boc1vc6p1,user_mkbfiq3h,7409,3765,10,5,0.7746,639,579,449,62091,0.02684,32.3,0.7746,0.4933,0.6706,0.1724
0gtstbizs867,user_lfd1g7gj,7410,3092,3,11,-0.0848,165,144,279,37973,0.01548,-80.9,-0.0848,0.5944,-0.4009,0.1439
6s56ii0k6sdu,user_tqexvgad,7411,1922,9,4,-0.634,348,983,384,98304,0.01744,15.5,-0.634,0.7343,-0.1516,-0.2872
9x6crxd4xi5s,user_yqdus3x1,7412,3766,3,11,0.0513,4187,1360,524,8397,0.72299,-75.2,0.0513,0.2819,0.6804,-0.052
i499vumfrnj6,user_4r2b0z0f,7413,2135,5,12,-0.4504,2417,1761,830,69799,0.07174,-73.4,-0.4504,0.8638,0.4926,0.3744
3b4bnvf33l40,user_27nhb7ia,7414,1453,9,3,-0.2929,1446,655,213,96478,0.02398,-75.3,-0.2929,0.5451,-0.0719,-0.0028
oujfgrhhwopi,user_i5vaubrm,7415,586,10,1,0.4139,1492,108,801,31125,0.07714,81.6,0.4139,0.4683,0.7683,0.1674
em1t3hytwss1,user_nft3pp5o,7416,201,2,3,-0.5813,1413,250,211,49295,0.03801,50.9,-0.5813,0.2634,-0.7473,-0.0703
oz4fq2ptuw9y,user_gsmbrlti,7417,1990,9,3,-0.9864,3696,1914,94,85132,0.067,-24.4,-0.9864,0.2508,-0.3729,0.015
trzcetk2u5ez,user_6invysh6,7418,705,8,10,-0.1218,2096,597,777,74928,0.04631,-79.8,-0.1218,0.1354,0.2753,-0.1086
z8hqp5ffp1rq,user_rfkg6pe0,7419,915,4,2,-0.7024,3936,1192,907,25679,0.23501,70.4,-0.7024,0.1078,0.8246,0.2174
i7pztat4ufsh,user_3l1aje8p,7420,2153,2,2,-0.8096,587,1287,630,60231,0.04157,7.0,-0.8096,0.6884,0.674,-0.206
2yjhliz69u07,user_qx59zeqe,7421,865,3,8,0.2124,2395,310,360,29335,0.10448,-95.2,0.2124,0.0616,-0.0651,-0.4514
tvhpeuf8wj4q,user_fmv8168w,7422,745,8,3,-0.5803,2980,1966,233,99955,0.05181,-54.8,-0.5803,0.9051,-0.0445,0.0799
qo6f51b5iy01,user_z00g8ace,7423,3767,9,6,-0.2727,4084,1641,346,86871,0.06988,-94.1,-0.2727,0.0635,0.4151,-0.3388
d4uzmfsahl2k,user_1xh2ju2w,7424,3768,5,5,0.3979,503,1772,541,66916,0.04208,-3.2,0.3979,0.9052,-0.1411,0.0942
yyi16s59uzuw,user_e5ldxf73,7425,1981,3,6,-0.3137,539,504,8,80601,0.01303,-49.0,-0.3137,0.3092,0.4309,-0.2251
1idni4qd7ory,user_uhcrkz7m,7426,2359,9,3,-0.4063,197,332,952,58362,0.02537,49.5,-0.4063,0.8475,0.0676,-0.3316
7l36j9jdd6x8,user_cc9zqri6,7427,1994,2,12,-0.8222,1667,1883,588,80735,0.05125,5.9,-0.8222,0.1673,-0.9523,-0.2998
x6c2hubogvyx,user_msxdy1pm,7428,3769,10,2,-0.7634,1062,1971,833,87473,0.04419,-39.8,-0.7634,0.2293,0.0948,-0.0903
j91cx40dz73n,user_vlbwh0hh,7429,3414,3,2,-0.2503,4647,1085,66,41852,0.13853,36.3,-0.2503,0.2165,0.9733,0.1607
stfiwob1eqb2,user_ladouq17,7430,1687,2,8,0.2424,2454,239,974,88571,0.0414,72.7,0.2424,0.1974,-0.9684,-0.1559
wc4u78ra3u6p,user_upxdbt1v,7431,840,5,6,-0.7848,4444,1452,772,7521,0.88658,-77.7,-0.7848,0.9313,-0.1438,0.0767
fxfxcxmnmkhl,user_hzt4ltjp,7432,2494,4,7,0.6119,2285,1376,511,24378,0.17113,-71.5,0.6119,0.2051,-0.8245,-0.3281
31echqnvo0yh,user_gqtjwujn,7433,1751,3,11,0.0018,1619,437,382,51800,0.04706,79.0,0.0018,0.5779,0.7173,0.1931
9cxawpveetv4,user_3v5vqu51,7434,2487,9,12,-0.7747,3518,695,748,93474,0.05307,44.4,-0.7747,0.3204,-0.2738,-0.1125
9ckeycy4oe2n,user_365m7u2o,7435,3770,4,10,-0.0881,3771,900,394,61575,0.08225,-50.8,-0.0881,0.3236,-0.8957,-0.4076
bvmnn0rxdnvh,user_bnwmdl5p,7436,2074,3,7,0.7105,4429,95,175,52996,0.08866,-3.8,0.7105,0.9218,0.8228,-0.3121
b9obfr4l7hpt,user_sbsw69bp,7437,3118,2,12,-0.5941,1639,247,296,37668,0.05792,82.9,-0.5941,0.3158,0.0581,0.324
ialhkme7pli6,user_nzh9ccjq,7438,262,2,6,-0.4879,296,229,439,40856,0.02359,94.6,-0.4879,0.9,-0.8993,0.4497
0abrr5q9l7di,user_qsepg53k,7439,1395,8,14,-0.0061,4297,503,772,66914,0.08327,-31.3,-0.0061,0.8932,-0.1,0.1022
4gg0jk2byhz1,user_7t911t4m,7440,3771,4,14,-0.0152,3353,833,413,92536,0.04969,79.7,-0.0152,0.7979,0.027,0.2304
krccg69562wr,user_uw85twu9,7441,1745,4,4,-0.3071,455,680,218,37983,0.03562,-55.3,-0.3071,0.734,0.075,-0.364
aet1aem79xuo,user_dofy63g1,7442,3772,8,1,0.3137,1070,1418,362,44174,0.06451,-55.7,0.3137,0.4608,-0.5659,0.4276
ism90m3q87cd,user_8gk2so0l,7443,858,4,5,0.607,619,1202,580,31908,0.07524,-65.2,0.607,0.8252,0.4439,0.3078
k3xziofbzc1k,user_j5okaapb,7444,3760,9,6,-0.7074,263,1850,912,52705,0.05739,2.2,-0.7074,0.2112,-0.2813,0.2013
0p5i4p9w3ref,user_e570z22a,7445,3292,9,14,-0.056,4450,1617,253,36026,0.17542,-45.5,-0.056,0.7521,0.3101,0.0182
el6v60malp3r,user_l8eubfmo,7446,2187,5,8,0.407,3805,660,717,49685,0.10429,8.9,0.407,0.3324,0.1712,-0.093
3q11d1uzhg2g,user_6zwj78qz,7447,1089,8,2,-0.9046,4039,1187,573,1564,3.7078,26.9,-0.9046,0.8678,0.2945,0.0445
io90ufdwbaen,user_wggdllvb,7448,3266,8,9,0.9522,514,944,987,90824,0.02692,-60.1,0.9522,0.2631,-0.2158,-0.1871
g43qnnfmrmym,user_7f29mkc9,7449,1372,4,5,0.8317,1593,1071,607,57977,0.05641,-24.8,0.8317,0.6267,-0.0273,-0.2604
yyz92kgza8r3,user_eveblcjf,7450,340,9,7,0.503,4442,135,117,8412,0.55801,43.3,0.503,0.5074,-0.4614,-0.4163
dt4a289vjpwc,user_g4ny7zf9,7451,325,6,5,0.2982,1569,182,983,92284,0.02962,35.4,0.2982,0.5713,0.6752,0.2955
oihwu3a5lblt,user_nnbl6ezb,7452,3027,9,4,-0.2501,3452,1444,106,63785,0.07841,-12.9,-0.2501,0.2395,-0.1924,0.0746
8ex2a02jj1q0,user_9kd4aenw,7453,3773,2,6,-0.714,385,1453,355,69184,0.03169,83.8,-0.714,0.7596,0.5767,0.1435
tsoqhem5yfxb,user_9e4svie8,7454,193,8,12,-0.3504,4407,941,526,41976,0.13993,-99.0,-0.3504,0.7118,-0.5605,-0.1079
fvjkuyt1md78,user_4blw869p,7455,1673,10,13,0.1956,3254,1640,897,42766,0.13541,34.7,0.1956,0.5144,-0.5296,0.3184
rft6x8v32tha,user_164ybber,7456,214,2,2,-0.7343,2667,214,767,71257,0.05119,-39.1,-0.7343,0.431,-0.7627,-0.4806
uuebwd25aaak,user_5cycq2el,7457,3295,4,6,-0.3431,905,88,343,11306,0.11816,-81.3,-0.3431,0.4007,-0.0156,-0.3459
ejena3f832b4,user_ftkff813,7458,370,9,12,-0.9353,2383,552,271,33707,0.09511,-44.2,-0.9353,0.6169,0.6263,0.33
o7jvtvz8fjuv,user_qxl7xtbn,7459,834,7,12,-0.4276,4521,1819,553,28356,0.24308,44.3,-0.4276,0.581,-0.9728,0.1863
grpmberxtccn,user_whdf005a,7460,2467,1,12,-0.8796,1373,474,573,11608,0.20847,-50.0,-0.8796,0.2626,-0.8141,-0.4514
o8uuqxd4ck2a,user_vlupuv6y,7461,3231,2,14,0.1711,4517,716,286,29871,0.18476,52.6,0.1711,0.8978,-0.1877,-0.3869
h5qjang91dz7,user_do0mlig2,7462,3267,2,4,-0.5737,1632,1248,557,3038,1.13133,-96.0,-0.5737,0.2226,0.424,0.0394
eg5p8vwbnraj,user_b5lwb9rw,7463,3774,9,12,-0.2144,1328,662,330,97834,0.02371,-28.8,-0.2144,0.8851,0.2156,0.4073
z4s4syo4hqzl,user_srh2tzd7,7464,3303,6,5,0.7292,3517,984,666,61647,0.08381,21.3,0.7292,0.8613,0.5526,-0.4094
hujxhvnq9xsm,user_ku905xjq,7465,3775,8,1,0.7105,4657,523,629,60346,0.09626,72.5,0.7105,0.6884,0.4835,0.0598
f0ptbzwhh8s3,user_yhe9m0z0,7466,3564,9,4,-0.9171,3472,1348,317,51583,0.09958,27.8,-0.9171,0.4491,-0.8939,0.4741
k19zt83mezt9,user_4f8e57uf,7467,2561,7,13,-0.0531,3161,1197,137,31012,0.14494,38.2,-0.0531,0.3172,0.8381,-0.3316
3gvfbf03iz4w,user_fz62jv0r,7468,1814,4,9,0.9194,4350,1621,180,93318,0.06591,73.7,0.9194,0.5362,0.7493,-0.3743
vydm8dpgi82d,user_pbnk986d,7469,3776,2,13,-0.0952,3639,1545,965,57134,0.10762,-44.4,-0.0952,0.1555,-0.2482,0.2823
f1oknuovkdz7,user_tw9tge2d,7470,3777,10,9,0.6193,3162,1834,749,96475,0.05954,-23.9,0.6193,0.757,-0.9055,-0.0418
kdoxwf94bjjb,user_lbwh21wp,7471,3778,1,2,-0.907,3624,314,244,81096,0.05156,-56.4,-0.907,0.8121,0.2865,0.3632
bdmcskf1cexb,user_5ath65dl,7472,2970,3,1,0.6995,2042,119,188,56844,0.04132,55.7,0.6995,0.8146,0.5216,0.0154
9ep7ozm5ini4,user_fnof6doc,7473,3088,8,3,-0.3996,64,1941,103,4595,0.45875,-90.7,-0.3996,0.7213,0.029,-0.0576
97hhk4ph5gqw,user_afewh96v,7474,3779,9,9,0.9218,3973,1559,861,57319,0.11153,9.0,0.9218,0.2299,0.4367,-0.1894
e133wxqv0730,user_ujsdtxyf,7475,2913,9,5,0.6547,4964,1575,661,93944,0.07664,-74.0,0.6547,0.7301,0.0409,0.3368
utkzs6e0k0pe,user_j3vm3a77,7476,2129,1,1,0.247,2660,78,488,37721,0.08552,82.1,0.247,0.2678,0.1072,0.1862
bgbbj0xhlzdp,user_kfgdgmsy,7477,1046,3,14,0.0444,3887,1605,862,17874,0.35548,-27.4,0.0444,0.3328,-0.2505,0.4628
kp18v8gjh4yc,user_left1fyy,7478,3780,3,7,0.8418,391,1143,945,71223,0.0348,47.3,0.8418,0.874,0.8261,0.077
7l5wpar2ce9u,user_gylyeckd,7479,3781,6,6,-0.2068,1945,828,252,5996,0.5045,-40.1,-0.2068,0.6621,-0.849,0.3608
422sr716i82i,user_ifhuiilv,7480,1095,3,4,-0.6337,241,1217,961,88373,0.02737,-69.5,-0.6337,0.9161,-0.1726,0.0842
v0cubuh28e6n,user_82m6q8gp,7481,1947,7,2,-0.3032,2728,1627,189,56633,0.08023,-28.4,-0.3032,0.1187,0.108,-0.2385
xs5ouvv5949p,user_e8kv7xfu,7482,2878,1,14,-0.0096,1394,955,188,28956,0.08761,98.2,-0.0096,0.0749,0.4726,0.2388
d09180ekke2w,user_lvrzy2mk,7483,1605,3,13,0.19,1959,954,474,75581,0.04481,-19.7,0.19,0.0229,-0.9947,0.4665
ry6wtug5oups,user_eeynehcz,7484,2840,8,2,-0.937,2411,1760,830,4660,1.07317,-28.9,-0.937,0.2079,-0.6881,-0.4493
045u7462ib8j,user_zhb1szlu,7485,725,7,8,0.4873,403,1145,762,76512,0.03019,-51.1,0.4873,0.7869,0.2693,0.425
k6tqp3o3sc1s,user_je9ucxsu,7486,3728,9,7,0.6843,2762,628,214,70447,0.05115,-8.4,0.6843,0.51,0.6088,0.3151
7yvpr0486wkd,user_txbtlxvz,7487,2951,10,15,0.0885,3634,1789,555,10179,0.58728,-52.8,0.0885,0.4259,-0.9248,-0.1752
m8q47nuf2yv5,user_l20ptiu5,7488,2723,6,6,-0.4095,4586,304,368,66256,0.07935,82.3,-0.4095,0.8185,0.4805,-0.4469
igpq68luhcre,user_sykyzw7v,7489,3755,8,1,0.5816,1267,576,141,73209,0.0271,22.0,0.5816,0.7623,-0.0817,-0.1639
jbprh7xji9s8,user_mzm3d0ru,7490,1689,4,4,-0.3454,1849,975,869,62046,0.05952,-9.2,-0.3454,0.2159,0.1725,-0.07
4rqnud1yef92,user_to59fkte,7491,3782,5,8,0.3385,1000,1381,904,49721,0.06606,73.1,0.3385,0.6686,0.1645,0.2755
a27qaeh1l5ss,user_s4hutwhs,7492,2870,6,3,-0.6996,80,1355,226,28887,0.05749,76.8,-0.6996,0.0355,-0.6194,-0.3972
5poqolofp0h5,user_z88v10wh,7493,2345,5,4,-0.4148,3695,681,608,95136,0.05238,-69.6,-0.4148,0.472,0.9312,-0.314
9kohxmlo8ggn,user_0j1hre35,7494,3783,7,5,0.626,3846,1244,886,48304,0.12371,-83.7,0.626,0.1973,-0.7251,-0.4672
a9kyid4oxrvu,user_35hiqfea,7495,200,9,2,-0.9176,4789,639,852,17026,0.36884,52.6,-0.9176,0.984,0.2503,-0.3596
ovddgt6q1ydp,user_w8tmoixg,7496,736,2,14,-0.0215,489,1436,782,32011,0.08456,-39.9,-0.0215,0.7859,0.5191,-0.0438
onba395nmga4,user_4u5964db,7497,2895,10,7,0.5757,867,1269,212,57346,0.04094,-19.6,0.5757,0.0121,0.7911,0.2397
bytjww6x7k94,user_2rzddcjo,7498,2489,1,11,-0.142,4978,27,614,97548,0.0576,79.8,-0.142,0.4104,0.8994,-0.2792
nnwzpj4cirvs,user_gt4yt4ek,7499,1508,6,13,-0.0863,845,257,169,91472,0.01389,-96.6,-0.0863,0.5103,0.2523,0.3038
ur48gb1gsroz,user_o3l0kehw,7500,3784,3,3,-0.4999,480,503,170,94826,0.01215,93.8,-0.4999,0.5264,-0.9904,-0.4896
l24uvoisy6v7,user_4wv36fuu,7501,1661,8,12,-0.774,2249,585,145,57569,0.05174,30.4,-0.774,0.0262,-0.8644,-0.2417
mkuert4jjydx,user_hftncqwg,7502,2554,3,1,0.3758,2666,1766,799,90861,0.05757,-62.7,0.3758,0.6969,0.4786,-0.3535
0op26rrznu1q,user_zdpqnzqv,7503,3588,6,12,-0.4043,4840,570,642,32115,0.18844,90.2,-0.4043,0.4319,-0.4904,0.3485
c2qjw4hlkcaa,user_kyxcfaqv,7504,3155,7,3,-0.4192,78,1558,684,21607,0.10737,98.6,-0.4192,0.1891,0.9728,0.2267
3279mnhsma2t,user_2jiybzpe,7505,61,10,3,-0.2252,4366,1314,135,86468,0.06725,36.6,-0.2252,0.2324,-0.9146,0.0172
i00d9ae8usj4,user_3junahqf,7506,1382,1,6,-0.7219,540,1614,805,39295,0.0753,71.3,-0.7219,0.8652,0.8437,0.2216
g91agjwms745,user_tasqsolv,7507,2173,5,7,0.6954,4407,706,270,40610,0.13255,28.7,0.6954,0.9588,-0.2489,-0.2261
aul64hgaydsm,user_4lamxn0q,7508,3785,8,3,-0.7748,344,1898,337,79717,0.03235,-37.5,-0.7748,0.4349,-0.1803,0.3121
qfcpjcrstvf0,user_o4iizi2u,7509,3540,9,15,-0.0506,2677,339,658,36367,0.10102,-1.0,-0.0506,0.9216,0.7701,-0.4837
7wd32dij2sgj,user_1r0kftmv,7510,3786,2,9,0.4278,4863,1440,349,85294,0.07798,-12.7,0.4278,0.1829,-0.574,-0.3562
u4lfj4iyodmu,user_ce33hsgw,7511,2510,2,12,-0.4573,2580,917,668,3341,1.24663,95.3,-0.4573,0.9952,-0.9223,0.1558
w890u77ytxbh,user_en6d21fh,7512,3787,5,7,0.7815,3497,1227,722,72775,0.07483,-57.6,0.7815,0.3133,0.8612,0.1693
w3142n315yz8,user_re57j48b,7513,3469,1,10,0.1482,1231,497,620,53232,0.0441,49.8,0.1482,0.8022,0.0241,0.4829
erc9z6lsmoy1,user_ks7pxyls,7514,1947,3,11,-0.0926,2689,210,837,64428,0.05798,-77.6,-0.0926,0.3584,0.5008,0.2019
jjof1p6oznav,user_l3u5uacs,7515,3110,6,3,-0.4651,1766,1083,424,88126,0.03714,90.0,-0.4651,0.238,-0.1838,0.1719
4rfxs3t0u643,user_bx9xyj6k,7516,3788,3,8,0.8473,1788,844,145,835,3.32574,28.7,0.8473,0.6001,0.7993,-0.3716
41dgz29yf44l,user_cdhwk23q,7517,3000,3,5,0.7251,189,435,465,78793,0.01382,76.0,0.7251,0.8765,0.6831,0.0408
375o7n66tgh5,user_aiqten0f,7518,3140,1,12,-0.8731,769,232,526,41938,0.03641,-47.1,-0.8731,0.0328,-0.4742,0.0619
4l0u5po6if1b,user_5wsmxkcm,7519,3789,10,9,0.9898,4923,1120,598,33256,0.19969,-70.4,0.9898,0.7988,-0.6227,-0.4647
hikqib62wgz8,user_hqqs9mkj,7520,3790,4,3,-0.8632,2517,624,691,6485,0.5909,13.5,-0.8632,0.2173,0.4959,0.1134
pdtopcdr70ij,user_zgvygov8,7521,1575,8,1,0.8356,2220,1953,770,26879,0.18389,30.8,0.8356,0.4697,0.9762,-0.3279
q6o3g98ig834,user_fb85fj89,7522,412,10,4,-0.9686,3767,1122,125,59369,0.08445,80.4,-0.9686,0.0559,-0.3283,-0.3847
qjzpeuf3bw47,user_2dbbz0ne,7523,3260,9,8,0.3014,1082,1053,623,88271,0.03124,2.2,0.3014,0.7978,0.8203,0.4818
xan3geowg7wq,user_lyt1n737,7524,2774,6,11,-0.0744,3832,838,147,11740,0.4103,44.8,-0.0744,0.2645,-0.7875,0.015
nrudhhv5cpou,user_mf9m4cew,7525,591,3,2,-0.7938,486,1419,259,87868,0.02462,-7.9,-0.7938,0.1812,-0.7816,-0.1794
z07xopuxqr8q,user_kau3imw0,7526,534,2,3,-0.4302,1719,884,664,55117,0.05927,40.4,-0.4302,0.5192,-0.8672,0.4887
md1wd13h2zzb,user_dhloq3ad,7527,3297,4,9,0.6731,3532,734,572,43254,0.11185,68.9,0.6731,0.5505,0.7603,0.4697
16zmi41c7ln9,user_5cvmwjfa,7528,2221,2,12,-0.586,2746,1524,931,89162,0.05833,26.5,-0.586,0.2567,-0.4609,0.2327
jtxskcu28trh,user_w6adpcg5,7529,3791,2,5,0.3894,2738,1456,917,85744,0.0596,62.3,0.3894,0.5064,-0.5359,0.2014
g4zeq9bcz9dn,user_oqkwnrur,7530,1201,1,7,0.327,685,423,308,57921,0.02444,-76.2,0.327,0.3113,-0.8571,0.3548
5oiqufbxow76,user_g8ahixj7,7531,2241,3,5,0.3083,4285,332,725,22161,0.24105,56.8,0.3083,0.8178,0.5084,0.3777
qbgdsxg0chdm,user_rjg7uq0q,7532,221,6,3,-0.3793,536,1578,914,17299,0.17503,-74.0,-0.3793,0.1325,0.1153,-0.4832
uqcryck4g65s,user_4plpkixl,7533,2123,2,8,0.9121,2693,343,821,80952,0.04764,-8.4,0.9121,0.5949,-0.667,0.2541
fawgb43lyhjv,user_idu6em42,7534,3792,2,6,-0.3636,3318,636,905,93387,0.05203,-56.6,-0.3636,0.8605,0.4949,-0.0566
i9vo2pwxmcj6,user_nwra62uk,7535,564,2,15,0.0467,1994,390,247,55939,0.04703,-75.7,0.0467,0.2086,-0.4949,-0.2909
8fhsjc9mhpwr,user_akuzqyxl,7536,11,6,9,0.4407,3302,1267,645,34361,0.15174,30.8,0.4407,0.7764,-0.3293,0.4586
